itemId	category	name	iconId	imagePath
5010300	Armor	Verdigris Greaves	15518	
5010400	Weapons	Cleanrot Knight's Fire Sword	10161	
5010500	Weapons	Cleanrot Knight's Flame Art Sword	10161	
5010600	Weapons	Cleanrot Knight's Lightning Sword	10161	
5010700	Weapons	Cleanrot Knight's Sacred Sword	10161	
5010800	Weapons	Cleanrot Knight's Magic Sword	10161	
5010900	Weapons	Cleanrot Knight's Cold Sword	10161	
5011000	Weapons	Cleanrot Knight's Poison Sword	10161	
5011100	Weapons	Cleanrot Knight's Blood Sword	10161	
5011200	Weapons	Cleanrot Knight's Occult Sword	10161	
5020000	Armor	Pelt of Ralva	15519	
5020100	Armor	Iron Rivet Armor	15520	
5020200	Armor	Iron Rivet Gauntlets	15521	
5020300	Armor	Iron Rivet Greaves	15522	
5020400	Weapons	Fire Rapier	10162	
5020500	Weapons	Flame Art Rapier	10162	
5020600	Weapons	Lightning Rapier	10162	
5020700	Weapons	Sacred Rapier	10162	
5020800	Weapons	Magic Rapier	10162	
5020900	Weapons	Cold Rapier	10162	
5021000	Armor	Fang Helm	15523	
5021100	Weapons	Blood Rapier	10162	
5021200	Weapons	Occult Rapier	10162	
5030000	Armor	Thiollier's Mask	15524	
5030100	Armor	Thiollier's Garb	15525	
5030200	Armor	Thiollier's Gloves	15526	
5030300	Armor	Thiollier's Trousers	15527	
5030400	Weapons	Rogier's Fire Rapier	10163	
5030500	Weapons	Rogier's Flame Art Rapier	10163	
5030600	Weapons	Rogier's Lightning Rapier	10163	
5030700	Weapons	Rogier's Sacred Rapier	10163	
5030800	Weapons	Rogier's Magic Rapier	10163	
5030900	Weapons	Rogier's Cold Rapier	10163	
5031000	Weapons	Rogier's Poison Rapier	10163	
5031100	Armor	Thiollier's Garb (Altered)	15528	
5031200	Weapons	Rogier's Occult Rapier	10163	
5040000	Weapons	Antspur Rapier	10164	
5040100	Weapons	Heavy Antspur Rapier	10164	
5040200	Weapons	Keen Antspur Rapier	10164	
5040300	Weapons	Quality Antspur Rapier	10164	
5040400	Weapons	Fire Antspur Rapier	10164	
5040500	Weapons	Flame Art Antspur Rapier	10164	
5040600	Weapons	Lightning Antspur Rapier	10164	
5040700	Weapons	Sacred Antspur Rapier	10164	
5040800	Weapons	Magic Antspur Rapier	10164	
5040900	Weapons	Cold Antspur Rapier	10164	
5041000	Weapons	Poison Antspur Rapier	10164	
5041100	Weapons	Blood Antspur Rapier	10164	
5041200	Weapons	Occult Antspur Rapier	10164	
5050000	Weapons	Frozen Needle	10165	
5060000	Armor	High Priest Hat	15537	
5060100	Armor	High Priest Robe	15538	
5060200	Armor	High Priest Gloves	15539	
5060300	Armor	High Priest Undergarments	15540	
5060400	Weapons	Noble's Fire Estoc	10166	
5060500	Weapons	Noble's Flame Art Estoc	10166	
5060600	Weapons	Noble's Lightning Estoc	10166	
5060700	Weapons	Noble's Sacred Estoc	10166	
5060800	Weapons	Noble's Magic Estoc	10166	
5060900	Weapons	Noble's Cold Estoc	10166	
5061000	Weapons	Noble's Poison Estoc	10166	
5061100	Weapons	Noble's Blood Estoc	10166	
5061200	Weapons	Noble's Occult Estoc	10166	
5062100	Armor	Finger Robe	15541	
5070000	Armor	Caterpillar Mask	15542	
5070100	Armor	Braided Cord Robe	15543	
5070200	Armor	Braided Arm Wraps	15544	
5070300	Armor	Soiled Loincloth	15545	
5080000	Armor	Dancer's Hood	15546	
5080100	Armor	Dancer's Dress	15547	
5080200	Armor	Dancer's Bracer	15548	
5080300	Armor	Dancer's Trousers	15549	
5081100	Armor	Dancer's Dress (Altered)	15550	
5090000	Armor	Helm of Night	15551	
5090100	Armor	Armor of Night	15552	
5090200	Armor	Gauntlets of Night	15553	
5090300	Armor	Greaves of Night	15554	
5100000	Armor	Igon's Helm	15555	
5100100	Armor	Igon's Armor	15556	
5100200	Armor	Igon's Gauntlets	15557	
5100300	Armor	Igon's Loincloth	15558	
5101000	Armor	Igon's Helm (Altered)	15559	
5101100	Armor	Igon's Armor (Altered)	15560	
5110000	Armor	Wise Man's Mask	15561	
5110100	Armor	Ansbach's Attire	15562	
5110200	Armor	Ansbach's Manchettes	15563	
5110300	Armor	Ansbach's Boots	15564	
5111100	Armor	Ansbach's Attire (Altered)	15565	
5120000	Armor	Freyja's Helm	15566	
5120100	Armor	Freyja's Armor	15567	
5120200	Armor	Freyja's Gauntlets	15568	
5120300	Armor	Freyja's Greaves	15569	
5121100	Armor	Freyja's Armor (Altered)	15570	
5130000	Armor	Helm of Solitude	15571	
5130100	Armor	Armor of Solitude	15572	
5130200	Armor	Gauntlets of Solitude	15573	
5130300	Armor	Greaves of Solitude	15574	
5131100	Armor	Armor of Solitude (Altered)	15575	
5140000	Armor	Messmer Soldier Helm	15576	
5140100	Armor	Messmer Soldier Armor	15577	
5140200	Armor	Messmer Soldier Gauntlets	15578	
5140300	Armor	Messmer Soldier Greaves	15579	
5141100	Armor	Messmer Soldier Armor (Altered)	15580	
5150000	Armor	Black Knight Helm	15581	
5150100	Armor	Black Knight Armor	15582	
5150200	Armor	Black Knight Gauntlets	15583	
5150300	Armor	Black Knight Greaves	15584	
5160000	Armor	Rakshasa Helm	15585	
5160100	Armor	Rakshasa Armor	15586	
5160200	Armor	Rakshasa Gauntlets	15587	
5160300	Armor	Rakshasa Greaves	15588	
5180000	Armor	Fire Knight Helm	15593	
5180100	Armor	Fire Knight Armor	15594	
5180200	Armor	Fire Knight Gauntlets	15595	
5180300	Armor	Fire Knight Greaves	15596	
5181100	Armor	Fire Knight Armor (Altered)	15597	
5182000	Armor	Death Mask Helm	15598	
5183000	Armor	Winged Serpent Helm	15599	
5184000	Armor	Salza's Hood	15600	
5190000	Armor	Leather Headband	15601	
5190100	Armor	Gloried Attire	15602	
5190200	Armor	Leather Arm Wraps	15603	
5190300	Armor	Leather Leg Wraps	15604	
5191000	Armor	Leather Crown	15605	
5191100	Armor	Highland Attire	15606	
5200000	Armor	Death Knight Helm	15607	
5200100	Armor	Death Knight Armor	15608	
5200200	Armor	Death Knight Gauntlets	15609	
5200300	Armor	Death Knight Greaves	15610	
5210000	Armor	Curseblade Mask	15611	
5210100	Armor	Ascetic's Loincloth	15612	
5210200	Armor	Ascetic's Wrist Guards	15613	
5210300	Armor	Ascetic's Ankle Guards	15614	
5220000	Armor	Messmer's Helm	15615	
5220100	Armor	Messmer's Armor	15616	
5220200	Armor	Messmer's Gauntlets	15617	
5220300	Armor	Messmer's Greaves	15618	
5221000	Armor	Messmer's Helm (Altered)	15655	
5230000	Armor	Gravebird Helm	15620	
5230100	Armor	Gravebird's Blackquill Armor	15621	
5230200	Armor	Gravebird Bracelets	15622	
5230300	Armor	Gravebird Anklets	15623	
5231100	Armor	Gravebird Armor	15624	
5240000	Armor	Common Soldier Helm	15625	
5240100	Armor	Common Soldier Cloth Armor	15626	
5240200	Armor	Common Soldier Gauntlets	15627	
5240300	Armor	Common Soldier Greaves	15628	
5250000	Armor	Horned Warrior Helm	15629	
5250100	Armor	Horned Warrior Armor	15630	
5250200	Armor	Horned Warrior Gauntlets	15631	
5250300	Armor	Horned Warrior Greaves	15632	
5252000	Armor	Divine Beast Helm	15633	
5252100	Armor	Divine Beast Warrior Armor	15634	
5253000	Armor	Divine Bird Helm	15635	
5253100	Armor	Divine Bird Warrior Armor	15636	
5253200	Armor	Divine Bird Warrior Gauntlets	15656	
5253300	Armor	Divine Bird Warrior Greaves	15637	
5260000	Armor	Rellana's Helm	15638	
5260100	Armor	Rellana's Armor	15639	
5260200	Armor	Rellana's Gloves	15640	
5260300	Armor	Rellana's Greaves	15641	
5270000	Armor	Young Lion's Helm	15642	
5270100	Armor	Young Lion's Armor	15643	
5270200	Armor	Young Lion's Gauntlets	15644	
5270300	Armor	Young Lion's Greaves	15645	
5271100	Armor	Young Lion's Armor (Altered)	15646	
5272000	Armor	Circlet of Light	15647	
5280000	Armor	Shadow Militiaman Helm	15648	
5280100	Armor	Shadow Militiaman Armor	15649	
5280200	Armor	Shadow Militiaman Gauntlets	15650	
5280300	Armor	Shadow Militiaman Greaves	15651	
5290000	Armor	Divine Beast Head	15652	
5300000	Armor	St. Trina's Blossom	15653	
5310000	Armor	Crucible Hammer-Helm	15654	
5320000	Armor	Greatjar	15657	
5330000	Armor	Imp Head (Lion)	15658	
5690000	Weapons	[NPC] Rapier	10162	
6000000	Weapons	Bloody Helice	10200	
6010000	Weapons	Godskin Stitcher	10201	
6010100	Weapons	Heavy Godskin Stitcher	10201	
6010200	Weapons	Keen Godskin Stitcher	10201	
6010300	Weapons	Quality Godskin Stitcher	10201	
6010400	Weapons	Fire Godskin Stitcher	10201	
6010500	Weapons	Flame Art Godskin Stitcher	10201	
6010600	Weapons	Lightning Godskin Stitcher	10201	
6010700	Weapons	Sacred Godskin Stitcher	10201	
6010800	Weapons	Magic Godskin Stitcher	10201	
6010900	Weapons	Cold Godskin Stitcher	10201	
6011000	Weapons	Poison Godskin Stitcher	10201	
6011100	Weapons	Blood Godskin Stitcher	10201	
6011200	Weapons	Occult Godskin Stitcher	10201	
6020000	Weapons	Great Epee	10202	
6020100	Weapons	Heavy Great Epee	10202	
6020200	Weapons	Keen Great Epee	10202	
6020300	Weapons	Quality Great Epee	10202	
6020400	Weapons	Fire Great Epee	10202	
6020500	Weapons	Flame Art Great Epee	10202	
6020600	Weapons	Lightning Great Epee	10202	
6020700	Weapons	Sacred Great Epee	10202	
6020800	Weapons	Magic Great Epee	10202	
6020900	Weapons	Cold Great Epee	10202	
6021000	Weapons	Poison Great Epee	10202	
6021100	Weapons	Blood Great Epee	10202	
6021200	Weapons	Occult Great Epee	10202	
6040000	Weapons	Dragon King's Cragblade	10204	
6500000	Weapons	Queelign's Greatsword	12215	
6500100	Weapons	Queelign's Heavy Greatsword	12215	
6500200	Weapons	Queelign's Keen Greatsword	12215	
6500300	Weapons	Queelign's Quality Greatsword	12215	
6500400	Weapons	Queelign's Fire Greatsword	12215	
6500500	Weapons	Queelign's Flame Art Greatsword	12215	
6500600	Weapons	Queelign's Lightning Greatsword	12215	
6500700	Weapons	Queelign's Sacred Greatsword	12215	
6500800	Weapons	Queelign's Magic Greatsword	12215	
6500900	Weapons	Queelign's Cold Greatsword	12215	
6501000	Weapons	Queelign's Poison Greatsword	12215	
6501100	Weapons	Queelign's Blood Greatsword	12215	
6501200	Weapons	Queelign's Occult Greatsword	12215	
6690000	Weapons	[NPC] Queelign's Greatsword	12215	
7000000	Weapons	Falchion	10240	
7000100	Weapons	Heavy Falchion	10240	
7000200	Weapons	Keen Falchion	10240	
7000300	Weapons	Quality Falchion	10240	
7000400	Weapons	Fire Falchion	10240	
7000500	Weapons	Flame Art Falchion	10240	
7000600	Weapons	Lightning Falchion	10240	
7000700	Weapons	Sacred Falchion	10240	
7000800	Weapons	Magic Falchion	10240	
7000900	Weapons	Cold Falchion	10240	
7001000	Weapons	Poison Falchion	10240	
7001100	Weapons	Blood Falchion	10240	
7001200	Weapons	Occult Falchion	10240	
7010000	Weapons	Beastman's Curved Sword	10241	
7010100	Weapons	Beastman's Heavy Curved Sword	10241	
7010200	Weapons	Beastman's Keen Curved Sword	10241	
7010300	Weapons	Beastman's Quality Curved Sword	10241	
7010400	Weapons	Beastman's Fire Curved Sword	10241	
7010500	Weapons	Beastman's Flame Art Curved Sword	10241	
7010600	Weapons	Beastman's Lightning Curved Sword	10241	
7010700	Weapons	Beastman's Sacred Curved Sword	10241	
7010800	Weapons	Beastman's Magic Curved Sword	10241	
7010900	Weapons	Beastman's Cold Curved Sword	10241	
7011000	Weapons	Beastman's Poison Curved Sword	10241	
7011100	Weapons	Beastman's Blood Curved Sword	10241	
7011200	Weapons	Beastman's Occult Curved Sword	10241	
7020000	Weapons	Shotel	10242	
7020100	Weapons	Heavy Shotel	10242	
7020200	Weapons	Keen Shotel	10242	
7020300	Weapons	Quality Shotel	10242	
7020400	Weapons	Fire Shotel	10242	
7020500	Weapons	Flame Art Shotel	10242	
7020600	Weapons	Lightning Shotel	10242	
7020700	Weapons	Sacred Shotel	10242	
7020800	Weapons	Magic Shotel	10242	
7020900	Weapons	Cold Shotel	10242	
7021000	Weapons	Poison Shotel	10242	
7021100	Weapons	Blood Shotel	10242	
7021200	Weapons	Occult Shotel	10242	
7030000	Weapons	Shamshir	10243	
7030100	Weapons	Heavy Shamshir	10243	
7030200	Weapons	Keen Shamshir	10243	
7030300	Weapons	Quality Shamshir	10243	
7030400	Weapons	Fire Shamshir	10243	
7030500	Weapons	Flame Art Shamshir	10243	
7030600	Weapons	Lightning Shamshir	10243	
7030700	Weapons	Sacred Shamshir	10243	
7030800	Weapons	Magic Shamshir	10243	
7030900	Weapons	Cold Shamshir	10243	
7031000	Weapons	Poison Shamshir	10243	
7031100	Weapons	Blood Shamshir	10243	
7031200	Weapons	Occult Shamshir	10243	
7040000	Weapons	Bandit's Curved Sword	10244	
7040100	Weapons	Bandit's Heavy Curved Sword	10244	
7040200	Weapons	Bandit's Keen Curved Sword	10244	
7040300	Weapons	Bandit's Quality Curved Sword	10244	
7040400	Weapons	Bandit's Fire Curved Sword	10244	
7040500	Weapons	Bandit's Flame Art Curved Sword	10244	
7040600	Weapons	Bandit's Lightning Curved Sword	10244	
7040700	Weapons	Bandit's Sacred Curved Sword	10244	
7040800	Weapons	Bandit's Magic Curved Sword	10244	
7040900	Weapons	Bandit's Cold Curved Sword	10244	
7041000	Weapons	Bandit's Poison Curved Sword	10244	
7041100	Weapons	Bandit's Blood Curved Sword	10244	
7041200	Weapons	Bandit's Occult Curved Sword	10244	
7050000	Weapons	Magma Blade	10245	
7060000	Weapons	Flowing Curved Sword	10246	
7060100	Weapons	Flowing Heavy Curved Sword	10246	
7060200	Weapons	Flowing Keen Curved Sword	10246	
7060300	Weapons	Flowing Quality Curved Sword	10246	
7060400	Weapons	Flowing Fire Curved Sword	10246	
7060500	Weapons	Flowing Flame Art Curved Sword	10246	
7060600	Weapons	Flowing Lightning Curved Sword	10246	
7060700	Weapons	Flowing Sacred Curved Sword	10246	
7060800	Weapons	Flowing Magic Curved Sword	10246	
7060900	Weapons	Flowing Cold Curved Sword	10246	
7061000	Weapons	Flowing Poison Curved Sword	10246	
7061100	Weapons	Flowing Blood Curved Sword	10246	
7061200	Weapons	Flowing Occult Curved Sword	10246	
7070000	Weapons	Wing of Astel	10247	
7080000	Weapons	Scavenger's Curved Sword	10248	
7080100	Weapons	Scavenger's Heavy Curved Sword	10248	
7080200	Weapons	Scavenger's Keen Curved Sword	10248	
7080300	Weapons	Scavenger's Quality Curved Sword	10248	
7080400	Weapons	Scavenger's Fire Curved Sword	10248	
7080500	Weapons	Scavenger's Flame Art Curved Sword	10248	
7080600	Weapons	Scavenger's Lightning Curved Sword	10248	
7080700	Weapons	Scavenger's Sacred Curved Sword	10248	
7080800	Weapons	Scavenger's Magic Curved Sword	10248	
7080900	Weapons	Scavenger's Cold Curved Sword	10248	
7081000	Weapons	Scavenger's Poison Curved Sword	10248	
7081100	Weapons	Scavenger's Blood Curved Sword	10248	
7081200	Weapons	Scavenger's Occult Curved Sword	10248	
7100000	Weapons	Eclipse Shotel	10250	
7110000	Weapons	Serpent-God's Curved Sword	10251	
7110100	Weapons	Serpent-God's Heavy Curved Sword	10251	
7110200	Weapons	Serpent-God's Keen Curved Sword	10251	
7110300	Weapons	Serpent-God's Quality Curved Sword	10251	
7110400	Weapons	Serpent-God's Fire Curved Sword	10251	
7110500	Weapons	Serpent-God's Flame Art Curved Sword	10251	
7110600	Weapons	Serpent-God's Lightning Curved Sword	10251	
7110700	Weapons	Serpent-God's Sacred Curved Sword	10251	
7110800	Weapons	Serpent-God's Magic Curved Sword	10251	
7110900	Weapons	Serpent-God's Cold Curved Sword	10251	
7111000	Weapons	Serpent-God's Poison Curved Sword	10251	
7111100	Weapons	Serpent-God's Blood Curved Sword	10251	
7111200	Weapons	Serpent-God's Occult Curved Sword	10251	
7120000	Weapons	Mantis Blade	10252	
7120100	Weapons	Heavy Mantis Blade	10252	
7120200	Weapons	Keen Mantis Blade	10252	
7120300	Weapons	Quality Mantis Blade	10252	
7120400	Weapons	Fire Mantis Blade	10252	
7120500	Weapons	Flame Art Mantis Blade	10252	
7120600	Weapons	Lightning Mantis Blade	10252	
7120700	Weapons	Sacred Mantis Blade	10252	
7120800	Weapons	Magic Mantis Blade	10252	
7120900	Weapons	Cold Mantis Blade	10252	
7121000	Weapons	Poison Mantis Blade	10252	
7121100	Weapons	Blood Mantis Blade	10252	
7121200	Weapons	Occult Mantis Blade	10252	
7140000	Weapons	Scimitar	10254	
7140100	Weapons	Heavy Scimitar	10254	
7140200	Weapons	Keen Scimitar	10254	
7140300	Weapons	Quality Scimitar	10254	
7140400	Weapons	Fire Scimitar	10254	
7140500	Weapons	Flame Art Scimitar	10254	
7140600	Weapons	Lightning Scimitar	10254	
7140700	Weapons	Sacred Scimitar	10254	
7140800	Weapons	Magic Scimitar	10254	
7140900	Weapons	Cold Scimitar	10254	
7141000	Weapons	Poison Scimitar	10254	
7141100	Weapons	Bloody Scimitar	10254	
7141200	Weapons	Occult Scimitar	10254	
7150000	Weapons	Grossmesser	10255	
7150100	Weapons	Heavy Grossmesser	10255	
7150200	Weapons	Keen Grossmesser	10255	
7150300	Weapons	Quality Grossmesser	10255	
7150400	Weapons	Fire Grossmesser	10255	
7150500	Weapons	Flame Art Grossmesser	10255	
7150600	Weapons	Lightning Grossmesser	10255	
7150700	Weapons	Sacred Grossmesser	10255	
7150800	Weapons	Magic Grossmesser	10255	
7150900	Weapons	Cold Grossmesser	10255	
7151000	Weapons	Poison Grossmesser	10255	
7151100	Weapons	Blood Grossmesser	10255	
7151200	Weapons	Occult Grossmesser	10255	
7500000	Weapons	Spirit Sword	12216	
7510000	Weapons	Falx	12217	
7520000	Weapons	Dancing Blade of Ranah	12218	
7530000	Weapons	Horned Warrior's Sword	12219	
7670000	Weapons	[NPC] Falx	12217	
7680000	Weapons	[NPC] Dancing Blade of Ranah	12218	
7690000	Weapons	[NPC] Falx	12217	
8010000	Weapons	Onyx Lord's Greatsword	10280	
8020000	Weapons	Dismounter	10281	
8020100	Weapons	Heavy Dismounter	10281	
8020200	Weapons	Keen Dismounter	10281	
8020300	Weapons	Quality Dismounter	10281	
8020400	Weapons	Fire Dismounter	10281	
8020500	Weapons	Flame Art Dismounter	10281	
8020600	Weapons	Lightning Dismounter	10281	
8020700	Weapons	Sacred Dismounter	10281	
8020800	Weapons	Magic Dismounter	10281	
8020900	Weapons	Cold Dismounter	10281	
8021000	Weapons	Poison Dismounter	10281	
8021100	Weapons	Blood Dismounter	10281	
8021200	Weapons	Occult Dismounter	10281	
8030000	Weapons	Bloodhound's Fang	10282	
8040000	Weapons	Magma Wyrm's Scalesword	10283	
8050000	Weapons	Zamor Curved Sword	10289	
8060000	Weapons	Omen Cleaver	10284	
8060100	Weapons	Heavy Omen Cleaver	10284	
8060200	Weapons	Keen Omen Cleaver	10284	
8060300	Weapons	Quality Omen Cleaver	10284	
8060400	Weapons	Fire Omen Cleaver	10284	
8060500	Weapons	Flame Art Omen Cleaver	10284	
8060600	Weapons	Lightning Omen Cleaver	10284	
8060700	Weapons	Sacred Omen Cleaver	10284	
8060800	Weapons	Magic Omen Cleaver	10284	
8060900	Weapons	Cold Omen Cleaver	10284	
8061000	Weapons	Poison Omen Cleaver	10284	
8061100	Weapons	Blood Omen Cleaver	10284	
8061200	Weapons	Occult Omen Cleaver	10284	
8070000	Weapons	Monk's Flameblade	10285	
8070100	Weapons	Monk's Heavy Flameblade	10285	
8070200	Weapons	Monk's Keen Flameblade	10285	
8070300	Weapons	Monk's Quality Flameblade	10285	
8070400	Weapons	Monk's Fire Flameblade	10285	
8070500	Weapons	Monk's Flame Art Flameblade	10285	
8070600	Weapons	Monk's Lightning Flameblade	10285	
8070700	Weapons	Monk's Sacred Flameblade	10285	
8070800	Weapons	Monk's Magic Flameblade	10285	
8070900	Weapons	Monk's Cold Flameblade	10285	
8071000	Weapons	Monk's Poison Flameblade	10285	
8071100	Weapons	Monk's Blood Flameblade	10285	
8071200	Weapons	Monk's Occult Flameblade	10285	
8080000	Weapons	Beastman's Cleaver	10286	
8080100	Weapons	Beastman's Heavy Cleaver	10286	
8080200	Weapons	Beastman's Keen Cleaver	10286	
8080300	Weapons	Beastman's Quality Cleaver	10286	
8080400	Weapons	Beastman's Fire Cleaver	10286	
8080500	Weapons	Beastman's Flame Art Cleaver	10286	
8080600	Weapons	Beastman's Lightning Cleaver	10286	
8080700	Weapons	Beastman's Sacred Cleaver	10286	
8080800	Weapons	Beastman's Magic Cleaver	10286	
8080900	Weapons	Beastman's Cold Cleaver	10286	
8081000	Weapons	Beastman's Poison Cleaver	10286	
8081100	Weapons	Beastman's Blood Cleaver	10286	
8081200	Weapons	Beastman's Occult Cleaver	10286	
8100000	Weapons	Morgott's Cursed Sword	10288	
8500000	Weapons	Putrescence Cleaver	12220	
8510000	Weapons	Freyja's Greatsword	12221	
8510100	Weapons	Freyja's Heavy Greatsword	12221	
8510200	Weapons	Freyja's Keen Greatsword	12221	
8510300	Weapons	Freyja's Quality Greatsword	12221	
8510400	Weapons	Freyja's Fire Greatsword	12221	
8510500	Weapons	Freyja's Flame Art Greatsword	12221	
8510600	Weapons	Freyja's Lightning Greatsword	12221	
8510700	Weapons	Freyja's Sacred Greatsword	12221	
8510800	Weapons	Freyja's Magic Greatsword	12221	
8510900	Weapons	Freyja's Cold Greatsword	12221	
8511000	Weapons	Freyja's Poison Greatsword	12221	
8511100	Weapons	Freyja's Blood Greatsword	12221	
8511200	Weapons	Freyja's Occult Greatsword	12221	
8520000	Weapons	Horned Warrior's Greatsword	12222	
8690000	Weapons	[NPC] Freyja's Greatsword	12221	
9000000	Weapons	Uchigatana	10320	
9000100	Weapons	Heavy Uchigatana	10320	
9000200	Weapons	Keen Uchigatana	10320	
9000300	Weapons	Quality Uchigatana	10320	
9000400	Weapons	Fire Uchigatana	10320	
9000500	Weapons	Flame Art Uchigatana	10320	
9000600	Weapons	Lightning Uchigatana	10320	
9000700	Weapons	Sacred Uchigatana	10320	
9000800	Weapons	Magic Uchigatana	10320	
9000900	Weapons	Cold Uchigatana	10320	
9001000	Weapons	Poison Uchigatana	10320	
9001100	Weapons	Blood Uchigatana	10320	
9001200	Weapons	Occult Uchigatana	10320	
9010000	Weapons	Nagakiba	10321	
9010100	Weapons	Heavy Nagakiba	10321	
9010200	Weapons	Keen Nagakiba	10321	
9010300	Weapons	Quality Nagakiba	10321	
9010400	Weapons	Fire Nagakiba	10321	
9010500	Weapons	Flame Art Nagakiba	10321	
9010600	Weapons	Lightning Nagakiba	10321	
9010700	Weapons	Sacred Nagakiba	10321	
9010800	Weapons	Magic Nagakiba	10321	
9010900	Weapons	Cold Nagakiba	10321	
9011000	Weapons	Poison Nagakiba	10321	
9011100	Weapons	Blood Nagakiba	10321	
9011200	Weapons	Occult Nagakiba	10321	
9020000	Weapons	Hand of Malenia	10322	
9030000	Weapons	Meteoric Ore Blade	10323	
9040000	Weapons	Rivers of Blood	10324	
9060000	Weapons	Moonveil	10326	
9070000	Weapons	Dragonscale Blade	10327	
9080000	Weapons	Serpentbone Blade	10328	
9080100	Weapons	Heavy Serpentbone Blade	10328	
9080200	Weapons	Keen Serpentbone Blade	10328	
9080300	Weapons	Quality Serpentbone Blade	10328	
9080400	Weapons	Fire Serpentbone Blade	10328	
9080500	Weapons	Flame Art Serpentbone Blade	10328	
9080600	Weapons	Lightning Serpentbone Blade	10328	
9080700	Weapons	Sacred Serpentbone Blade	10328	
9080800	Weapons	Magic Serpentbone Blade	10328	
9080900	Weapons	Cold Serpentbone Blade	10328	
9081000	Weapons	Poison Serpentbone Blade	10328	
9081100	Weapons	Blood Serpentbone Blade	10328	
9081200	Weapons	Occult Serpentbone Blade	10328	
9500000	Weapons	Sword of Night	12223	
9680000	Weapons	[NPC] Sword of Night	12223	
9690000	Weapons	[NPC] Sword of Night	12223	
10000000	Weapons	Twinblade	10360	
10000100	Weapons	Heavy Twinblade	10360	
10000200	Weapons	Keen Twinblade	10360	
10000300	Weapons	Quality Twinblade	10360	
10000400	Weapons	Fire Twinblade	10360	
10000500	Weapons	Flame Art Twinblade	10360	
10000600	Weapons	Lightning Twinblade	10360	
10000700	Weapons	Sacred Twinblade	10360	
10000800	Weapons	Magic Twinblade	10360	
10000900	Weapons	Cold Twinblade	10360	
10001000	Weapons	Poison Twinblade	10360	
10001100	Weapons	Bloody Twinblade	10360	
10001200	Weapons	Occult Twinblade	10360	
10010000	Weapons	Godskin Peeler	10361	
10010100	Weapons	Heavy Godskin Peeler	10361	
10010200	Weapons	Keen Godskin Peeler	10361	
10010300	Weapons	Quality Godskin Peeler	10361	
10010400	Weapons	Fire Godskin Peeler	10361	
10010500	Weapons	Flame Art Godskin Peeler	10361	
10010600	Weapons	Lightning Godskin Peeler	10361	
10010700	Weapons	Sacred Godskin Peeler	10361	
10010800	Weapons	Magic Godskin Peeler	10361	
10010900	Weapons	Cold Godskin Peeler	10361	
10011000	Weapons	Poison Godskin Peeler	10361	
10011100	Weapons	Blood Godskin Peeler	10361	
10011200	Weapons	Occult Godskin Peeler	10361	
10030000	Weapons	Twinned Knight Swords	10362	
10030100	Weapons	Heavy Twinned Knight Swords	10362	
10030200	Weapons	Keen Twinned Knight Swords	10362	
10030300	Weapons	Quality Twinned Knight Swords	10362	
10030400	Weapons	Fire Twinned Knight Swords	10362	
10030500	Weapons	Flame Art Twinned Knight Swords	10362	
10030600	Weapons	Lightning Twinned Knight Swords	10362	
10030700	Weapons	Sacred Twinned Knight Swords	10362	
10030800	Weapons	Magic Twinned Knight Swords	10362	
10030900	Weapons	Cold Twinned Knight Swords	10362	
10031000	Weapons	Poison Twinned Knight Swords	10362	
10031100	Weapons	Blood Twinned Knight Swords	10362	
10031200	Weapons	Occult Twinned Knight Swords	10362	
10050000	Weapons	Eleonora's Poleblade	10364	
10080000	Weapons	Gargoyle's Twinblade	10367	
10080100	Weapons	Gargoyle's Heavy Twinblade	10367	
10080200	Weapons	Gargoyle's Keen Twinblade	10367	
10080300	Weapons	Gargoyle's Quality Twinblade	10367	
10080400	Weapons	Gargoyle's Fire Twinblade	10367	
10080500	Weapons	Gargoyle's Flame Art Twinblade	10367	
10080600	Weapons	Gargoyle's Lightning Twinblade	10367	
10080700	Weapons	Gargoyle's Sacred Twinblade	10367	
10080800	Weapons	Gargoyle's Magic Twinblade	10367	
10080900	Weapons	Gargoyle's Cold Twinblade	10367	
10081000	Weapons	Gargoyle's Poison Twinblade	10367	
10081100	Weapons	Gargoyle's Blood Twinblade	10367	
10081200	Weapons	Gargoyle's Occult Twinblade	10367	
10090000	Weapons	Gargoyle's Black Blades	10368	
10500000	Weapons	Euporia	12224	
10510000	Weapons	Black Steel Twinblade	12225	
10510100	Weapons	Heavy Black Steel Twinblade	12225	
10510200	Weapons	Keen Black Steel Twinblade	12225	
10510300	Weapons	Quality Black Steel Twinblade	12225	
10510400	Weapons	Fire Black Steel Twinblade	12225	
10510500	Weapons	Flame Art Black Steel Twinblade	12225	
10510600	Weapons	Lightning Black Steel Twinblade	12225	
10510700	Weapons	Sacred Black Steel Twinblade	12225	
10510800	Weapons	Magic Black Steel Twinblade	12225	
10510900	Weapons	Cold Black Steel Twinblade	12225	
10511000	Weapons	Poison Black Steel Twinblade	12225	
10511100	Weapons	Blood Black Steel Twinblade	12225	
10511200	Weapons	Occult Black Steel Twinblade	12225	
11000000	Weapons	Mace	10400	
11000100	Weapons	Heavy Mace	10400	
11000200	Weapons	Keen Mace	10400	
11000300	Weapons	Quality Mace	10400	
11000400	Weapons	Fire Mace	10400	
11000500	Weapons	Flame Art Mace	10400	
11000600	Weapons	Lightning Mace	10400	
