paramId	name	behaviorVariationId	normalChangeTexChrId	hp	stamina	itemLotIdEnemy	teamType	lockCameraParamId	soundBankId	retargetReferenceChrId
46018021	Troll Knight	46000	8000	1901	150	460021400	9	4600	4600	4600
46020000	Snowfield Troll	46000	8000	1901	150	-1	9	4600	4600	4600
46020050	Snowfield Troll	46000	8000	1901	150	460000100	56	4600	4600	4600
46021000	Snowfield Troll	46000	8000	1581	150	-1	7	4600	4600	4600
46021052	Snowfield Troll	46000	8000	1581	150	-1	7	4600	4600	4600
46022000	Snowfield Troll	46000	8000	1901	150	-1	9	4600	4600	4600
46030000	Stonedigger Troll	46000	8000	1135	150	-1	9	4600	4600	4600
46030910	Stonedigger Troll (Boss)	46000	8000	1135	150	-1	9	4600	4600	4600
46030930	Stonedigger Troll (Boss)	46000	8000	1135	150	-1	9	4600	4600	4600
46040000	Smithing Master Iji	46000	4600	1914	150	-1	26	4600	4600	4600
46040020	Smithing Master Iji	46000	4600	1914	150	-1	26	4600	4600	4600
46040120	War Counselor Iji	46000	4600	1914	150	-1	0	4600	4600	4600
46040220	War Counselor Iji	46000	4600	1914	150	-1	26	4600	4600	4600
46100000	NPC Param 46100000	46100	-1	6208	50	-1	7	-1	-1	-1
46200000	Astel, Stars of Darkness	46200	-1	2708	50	-1	9	4620	4620	-1
46200062	Astel, Stars of Darkness	46200	-1	2708	50	462000000	9	4620	4620	-1
46200952	Astel, Stars of Darkness (Snowfield Mine)	46200	-1	2708	50	-1	33	4620	4620	-1
46201000	Malformed Stars (Unscaled)	46200	-1	611	50	-1	9	4620	4620	-1
46202000	Malformed Stars (Unscaled)	46200	-1	611	50	-1	9	4620	4620	-1
46202030	Malformed Stars	46200	-1	611	50	462000000	9	4620	4620	-1
46202060	Malformed Stars (Ainsel River)	46200	-1	611	50	462000000	9	4620	4620	-1
46202062	Malformed Stars	46200	-1	611	50	-1	9	4620	4620	-1
46209000	Astel, Stars of Darkness (Unscaled)	46200	-1	2708	50	-1	33	4620	4620	-1
46209100	Malformed Stars (Unscaled)	46200	-1	611	50	-1	33	4620	4620	-1
46209152	Malformed Stars (Snowfield Mine Clone)	46200	-1	611	50	-1	33	4620	4620	-1
46209200	Malformed Stars (Unscaled)	46200	-1	611	50	-1	33	4620	4620	-1
46209300	Malformed Stars (Unscaled)	46200	-1	611	50	-1	33	4620	4620	-1
46300000	Runebear	46300	-1	2585	50	-1	9	5240	-1	-1
46300010	Runebear	46300	-1	2585	50	463000000	58	5240	-1	-1
46300020	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300030	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300032	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300033	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300042	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300052	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300066	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300072	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300100	White Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300152	White Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300200	Elite Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300240	Elite Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300310	Runebear	46300	-1	2585	50	463000000	58	5240	-1	-1
46300342	Runebear	46300	-1	2585	50	463000000	9	5240	-1	-1
46300410	Runebear	46300	-1	2585	50	-1	9	5240	-1	-1
46300652	Elite Runebear	46300	-1	2585	50	-1	9	5240	-1	-1
46300700	Runebear	46300	-1	2585	50	-1	9	5240	-1	-1
46300766	Runebear	46300	-1	2585	50	463000700	9	5240	-1	-1
46300912	Runebear (Boss)	46300	-1	2585	50	-1	9	5240	-1	-1
46400000	Ulcerated Tree Spirit	46400	-1	2713	50	-1	7	4640	-1	-1
46400007	Ulcerated Tree Spirit (Boss)	46400	-1	2713	50	-1	7	4640	-1	-1
46400014	Ulcerated Tree Spirit (Stormveil Castle)	46400	-1	2713	50	-1	7	4640	-1	-1
46400032	Ulcerated Tree Spirit (Boss)	46400	-1	2713	50	-1	7	4640	-1	-1
46400033	Ulcerated Tree Spirit	46400	-1	2713	50	-1	7	4640	-1	-1
46400034	Ulcerated Tree Spirit (Leyndell)	46400	-1	2713	50	-1	7	4640	-1	-1
46400070	Ulcerated Tree Spirit	46400	-1	2713	50	-1	7	4640	-1	-1
46400100	Putrid Tree Spirit	46400	-1	2713	50	-1	7	4640	-1	-1
46400156	Putrid Tree Spirit	46400	-1	2713	50	-1	7	4640	-1	-1
46400162	Putrid Tree Spirit	46400	-1	2713	50	-1	7	4640	-1	-1
46400942	Putrid Tree Spirit (Boss)	46400	-1	2713	50	-1	7	4640	-1	-1
46400950	Ulcerated Tree Spirit (Boss)	46400	-1	2713	50	-1	7	4640	-1	-1
46500000	Dragonkin Soldier (Ice Lightning) (Unscaled)	46500	-1	2239	50	-1	7	4650	-1	-1
46500060	Dragonkin Soldier (Ice Lightning) (Nokstella)	46500	-1	2239	50	-1	7	-1	-1	-1
46500100	Dragonkin Soldier (Ice Lightning)  (Unscaled)	46500	-1	2239	50	-1	7	4650	-1	-1
46500160	Dragonkin Soldier (Ice Lightning)	46500	-1	2239	50	-1	7	-1	-1	-1
46500200	Dragonkin Soldier (Unscaled)	46500	-1	1396	50	-1	7	4650	-1	-1
46500262	Dragonkin Soldier (Lake of Rot)	46500	-1	1396	50	-1	7	4650	-1	-1
46500265	Dragonkin Soldier (Nokron)	46500	-1	1396	50	-1	7	4650	-1	-1
46500300	Dragonkin Soldier Phantom (Unscaled)	46500	-1	272	50	-1	7	4650	-1	-1
46500352	Dragonkin Soldier Phantom (Snowfields)	46500	-1	272	50	-1	33	4650	-1	-1
46500900	Dragonkin Soldier of Nokstella Healthbar (Unscaled)	46500	-1	2239	50	-1	7	4650	-1	-1
46500960	Dragonkin Soldier of Nokstella Healthbar (Boss)	46500	-1	2239	50	-1	7	-1	-1	-1
46600000	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46600010	Guardian Golem	46600	-1	5236	50	466000010	7	4660	-1	-1
46600030	Guardian Golem	46600	-1	5236	50	466000040	65	4660	-1	-1
46600034	Guardian Golem (Leyndell)	46600	-1	5236	50	466000040	7	4660	-1	-1
46600070	Guardian Golem	46600	-1	5236	50	466000040	7	4660	-1	-1
46600100	Guardian Golem	46600	-1	5236	50	466000000	7	4660	-1	-1
46600120	Guardian Golem	46600	-1	5236	50	466000020	7	4660	-1	-1
46600133	Guardian Golem	46600	-1	5236	50	466000040	65	4660	-1	-1
46600150	Guardian Golem	46600	-1	5236	50	466000050	7	4660	-1	-1
46600170	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46600910	Guardian Golem (Limgrave Boss)	46600	-1	5236	50	-1	7	4660	-1	-1
46601000	Guardian Golem	46600	-1	2442	50	466000100	7	4660	-1	-1
46601010	Guardian Golem	46600	-1	2442	50	466000110	7	4660	-1	-1
46601030	Guardian Golem	46600	-1	2442	50	466000140	65	4660	-1	-1
46601034	Guardian Golem (Leyndell)	46600	-1	2442	50	466000140	7	4660	-1	-1
46601040	Guardian Golem	46600	-1	2442	50	466000130	7	4660	-1	-1
46601042	Guardian Golem	46600	-1	2442	50	466000130	7	4660	-1	-1
46601100	Guardian Golem	46600	-1	2442	50	466000100	7	4660	-1	-1
46601120	Guardian Golem	46600	-1	2442	50	466000120	7	4660	-1	-1
46601140	Guardian Golem	46600	-1	2442	50	466000130	7	4660	-1	-1
46602000	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46602050	Guardian Golem	46600	-1	5236	50	466000200	7	4660	-1	-1
46602100	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46603000	Guardian Golem	46600	-1	2442	50	-1	7	4660	-1	-1
46603100	Guardian Golem	46600	-1	2442	50	-1	7	4660	-1	-1
46604000	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46604100	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46604142	Guardian Golem	46600	-1	5236	50	466000300	7	4660	-1	-1
46605000	Guardian Golem	46600	-1	2442	50	-1	7	4660	-1	-1
46605040	Guardian Golem	46600	-1	2442	50	466000400	7	4660	-1	-1
46605100	Guardian Golem	46600	-1	2442	50	-1	7	4660	-1	-1
46605140	Guardian Golem	46600	-1	2442	50	466000400	7	4660	-1	-1
46606000	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46606010	Guardian Golem	46600	-1	5236	50	466000510	7	4660	-1	-1
46606020	Guardian Golem	46600	-1	5236	50	466000520	7	4660	-1	-1
46607000	Guardian Golem	46600	-1	2442	50	-1	7	4660	-1	-1
46607012	Guardian Golem	46600	-1	2442	50	466000610	7	4660	-1	-1
46607033	Guardian Golem	46600	-1	2442	50	466000640	65	4660	-1	-1
46608000	Guardian Golem	46600	-1	5236	50	-1	7	4660	-1	-1
46609000	Guardian Golem	46600	-1	2442	50	-1	7	4660	-1	-1
46609050	Guardian Golem	46600	-1	2442	50	466000650	7	4660	-1	-1
46700000	Ancestor Spirit	46700	-1	1939	50	-1	6	4670	-1	-1
46700065	Ancestor Spirit (Regal)	46700	-1	1939	50	-1	6	4670	-1	-1
46700100	Ancestor Spirit	46700	-1	3105	50	-1	6	4670	-1	-1
46700200	Ancestor Spirit	46700	-1	3105	50	-1	6	4670	-1	-1
46700300	Ancestor Spirit	46700	-1	3105	50	-1	6	4670	-1	-1
46700400	Ancestor Spirit	46700	-1	3105	50	-1	6	4670	-1	-1
46700964	Ancestor Spirit (Nonregal)	46700	-1	1939	50	-1	6	4670	-1	-1
46705000	Ancestor Spirit	46700	-1	2521	50	-1	6	4670	-1	-1
46800000	Full-Grown Fallingstar Beast (Unscaled)	46800	-1	3154	50	-1	7	4680	-1	-1
46800032	Full-Grown Fallingstar Beast (Volcano Top)	46800	-1	3154	50	-1	7	4680	-1	-1
46801000	Fallingstar Beast (Unscaled)	46800	-1	1893	50	-1	7	4680	-1	-1
46801930	Fallingstar Beast (Altus Plateau)	46800	-1	1893	50	-1	7	4680	-1	-1
46801940	Fallingstar Beast (Sellia Tunnel)	46800	-1	1893	50	-1	7	4680	-1	-1
46900000	Grafted Scion (Unscaled)	46900	-1	1146	150	-1	6	4690	-1	-1
46900007	Grafted Scion (Fringefolk Grave)	46900	-1	1146	150	469000000	6	4690	-1	-1
46900008	Grafted Scion (Boss)	46900	-1	1146	150	-1	6	4690	-1	-1
46900014	Grafted Scion (Stormveil Castle)	46900	-1	1146	150	469000000	6	4690	-1	-1
46900020	Grafted Scion (Liurnia of the Lakes)	46900	-1	1146	150	469000000	6	4690	-1	-1
46900032	Grafted Scion (Mt. Gelmir)	46900	-1	1146	150	469000000	6	4690	-1	-1
46900034	Grafted Scion (Leyndell)	46900	-1	1146	150	469000000	6	4690	-1	-1
47100000	God-Devouring Serpent (Unscaled)	47100	-1	6284	50	-1	6	-1	-1	-1
47100038	God-Devouring Serpent	47100	-1	6284	50	-1	6	-1	-1	-1
47101000	Rykard- Lord of Blasphemy (Unscaled)	47100	-1	12216	50	-1	6	-1	-1	-1
47101038	Rykard- Lord of Blasphemy	47100	-1	12216	50	-1	6	-1	-1	-1
47102000	Rykard- Lord of Blasphemy (Unscaled)	47100	-1	9740	50	-1	6	-1	-1	-1
47109000	Rykard- Lord of Blasphemy (Unscaled)	47100	-1	696	50	-1	6	-1	-1	-1
47110000	Rykard's Corpse	47100	4710	12691	50	-1	0	-1	-1	-1
47110038	Rykard's Corpse	47100	4710	12691	50	-1	0	-1	-1	-1
47200000	Godfrey- First Elden Lord (Unscaled)	47200	-1	1721	50	-1	7	4720	-1	-1
47200070	Godfrey- First Elden Lord	47200	-1	1721	50	-1	33	4720	-1	-1
47200100	Godfrey- First Elden Lord (Unscaled)	47200	-1	1721	50	-1	7	4720	-1	-1
47200134	Godfrey- First Elden Lord (Phantom)	47200	-1	1721	50	-1	7	4720	-1	-1
47210000	Hoarah Loux (Unscaled)	47210	-1	1656	50	-1	7	4721	-1	-1
47210070	Hoarah Loux	47210	-1	3186	50	-1	33	-1	-1	-1
47300000	Starscourge Radahn	47300	-1	2585	50	-1	7	4730	-1	-1
47300040	Starscourge Radahn	47300	-1	2585	50	-1	7	4730	-1	-1
47500000	Godrick the Grafted (Unscaled)	47500	-1	3354	50	-1	6	4750	-1	-1
47500014	Godrick the Grafted (Stormveil Castle)	47500	-1	3354	50	-1	6	4750	-1	-1
47500030	Godefroy the Grafted (Altus)	47500	-1	3354	50	-1	6	4750	-1	-1
47501000	Godrick the Grafted (Unscaled)	47500	-1	3354	50	-1	6	4750	-1	-1
47510000	Godrick - Head and Torso	47510	-1	2521	50	-1	6	-1	-1	-1
47510014	Godrick - Head and Torso (Stormveil Castle)	47510	-1	2521	50	-1	0	-1	-1	-1
47600000	Fire Giant	47600	-1	3489	50	-1	7	4760	-1	-1
47600050	Fire Giant	47600	-1	3489	50	-1	33	4760	-1	-1
47600900	Fire Giant	47600	-1	3489	50	-1	7	4760	-1	-1
47601000	Fire Giant	47600	-1	6592	50	-1	7	4761	-1	-1
47601050	Fire Giant	47600	-1	6592	50	-1	33	4761	-1	-1
47601900	Fire Giant	47600	-1	2521	50	-1	7	4761	-1	-1
47700000	Gargoyle	47700	-1	1745	50	-1	7	4770	-1	-1
47700033	Gargoyle (Capital Outskirts)	47700	-1	1745	50	477000000	7	4770	-1	-1
47700034	Gargoyle (Leyndell - Royal Capital)	47700	-1	1745	50	477000000	7	4770	-1	-1
47700070	Gargoyle (Leyndell - Ashen Capital)	47700	-1	1745	50	477000000	7	4770	-1	-1
47700100	Gargoyle (Poison Breath)	47700	-1	1745	50	-1	7	4770	-1	-1
47700165	Valiant Gargoyle (Twinblade) (Nokron)	47700	-1	1745	50	-1	6	4770	-1	-1
47700200	Black Blade Kindred	47700	-1	1745	50	-1	7	4770	-1	-1
47700250	Black Blade Kindred (Forbidden Lands)	47700	-1	1745	50	-1	7	4770	-1	-1
47701000	Gargoyle (Greatsword)	47700	-1	1745	50	-1	7	4770	-1	-1
47701034	Gargoyle (Greatsword) (Leyndell - Royal Capital)	47700	-1	1745	50	477000100	7	4770	-1	-1
47701100	Gargoyle (Greatsword + Poison Breath)	47700	-1	1745	50	-1	7	4770	-1	-1
47701165	Valiant Gargoyle (Nokron)	47700	-1	1745	50	-1	6	4770	-1	-1
47701200	Black Blade Kindred (Greatsword)	47700	-1	1745	50	-1	7	4770	-1	-1
47701242	Black Blade Kindred (Dragonbarrow - Bestial Sanctum)	47700	-1	1745	50	-1	7	4770	-1	-1
47702000	Ruined Gargoyle	47700	-1	260	50	-1	7	4775	-1	-1
47702034	Ruined Gargoyle (Leyndell - Royal Capital)	47700	-1	260	50	477000200	7	4775	-1	-1
47702066	Ruined Gargoyle (Deeproot Depths)	47700	-1	260	50	477000200	7	4775	-1	-1
47709900	Gargoyle -Passive Battle State-	47700	-1	1745	50	-1	6	4770	-1	-1
47709910	Gargoyle (Greatsword) -Passive Battle State-	47700	-1	1745	50	-1	6	4770	-1	-1
48000000	Mohg, the Omen	48000	-1	2553	50	-1	6	4800	-1	-1
48000068	Mohg, Lord of Blood	48000	-1	2553	50	-1	6	4800	-1	-1
48001000	Mohg, the Omen	48000	-1	2553	50	-1	6	4800	-1	-1
48001935	Mohg, the Omen (Sewers)	48000	-1	2553	50	-1	6	4800	-1	-1
48008000	Mohg, the Omen	48000	-1	2553	50	-1	6	4800	-1	-1
48009000	Mohg, the Omen	48000	-1	2553	50	-1	6	4800	-1	-1
48100000	Erdtree Avatar	48100	-1	1745	50	-1	7	4810	4810	-1
48100012	Erdtree Avatar (Weeping Peninsula Boss)	48100	-1	1745	50	-1	7	4810	4810	-1
48100020	Erdtree Avatar (North Liurnia)	48100	-1	1745	50	-1	7	4810	4810	-1
48100034	Erdtree Avatar (Leyndell)	48100	-1	1745	50	-1	7	4810	4810	-1
48100040	Erdtree Avatar	48100	-1	1745	50	-1	7	4810	4810	-1
48100066	Erdtree Avatar (Deeproot Depths)	48100	-1	1745	50	-1	7	4810	4810	-1
48100100	Erdtree Avatar	48100	-1	1745	50	-1	7	4810	4810	-1
48100150	Erdtree Avatar (Giants Mountaintops)	48100	-1	1745	50	-1	33	4810	4810	-1
48100920	Erdtree Avatar (South Liurnia)	48100	-1	1745	50	-1	7	4810	4810	-1
48109990	Erdtree Avatar	48100	-1	1745	50	-1	33	4810	4810	-1
48109991	Erdtree Avatar	48100	-1	1745	50	-1	33	4810	4810	-1
48109992	Erdtree Avatar	48100	-1	1745	50	-1	33	4810	4810	-1
48110000	Putrid Erdtree Avatar	48100	-1	1745	50	-1	7	4810	4810	4810
48110040	Putrid Erdtree Avatar	48100	-1	1745	50	-1	7	4810	4810	4810
48110042	Putrid Erdtree Avatar	48100	-1	1745	50	-1	7	4810	4810	4810
48110052	Putrid Erdtree Avatar (Snowfield)	48100	-1	1745	50	-1	7	4810	4810	4810
48110054	Putrid Erdtree Avatar	48100	-1	1745	50	481000000	6	4810	4810	4810
48110056	Putrid Erdtree Avatar	48100	-1	1745	50	481000000	6	4810	4810	4810
48200000	Omenkiller	48200	-1	429	50	-1	6	4820	-1	-1
48200100	Omenkiller	48200	-1	429	50	-1	6	4820	-1	-1
48200130	Omenkiller	48200	-1	429	50	482000000	6	4820	-1	-1
48200134	Omenkiller (Leyndell)	48200	-1	429	50	482000000	6	4820	-1	-1
48200138	Omenkiller	48200	-1	429	50	482000000	6	4820	-1	-1
48200820	Omenkiller	48200	-1	429	50	482000000	0	4820	-1	-1
48200920	Omenkiller (Boss)	48200	-1	429	50	-1	6	4820	-1	-1
48200930	Omenkiller (Boss Village)	48200	-1	429	50	-1	6	4820	-1	-1
48208000	Omenkiller	48200	-1	429	50	-1	6	4820	-1	-1
48208030	Omenkiller	48200	-1	429	50	482000500	6	4820	-1	-1
48208034	Omenkiller (Leyndell)	48200	-1	429	50	482000400	6	4820	-1	-1
48208038	Omenkiller	48200	-1	429	50	482000600	6	4820	-1	-1
48208100	Omenkiller	48200	-1	429	50	-1	6	4820	-1	-1
48208138	Omenkiller	48200	-1	429	50	482000700	6	4820	-1	-1
49100000	Magma Wyrm	49100	-1	2968	50	-1	7	4910	-1	-1
49100026	Magma Wyrm Makar (Boss)	49100	-1	2968	50	-1	7	4910	-1	-1
49100032	Magma Wyrm (Lava Lake Boss)	49100	-1	2968	50	-1	7	4910	-1	-1
49100038	Magma Wyrm (Volcano Manor)	49100	-1	2968	50	-1	7	4910	-1	-1
49100100	Magma Wyrm	49100	-1	2968	50	-1	7	4910	-1	-1
49100940	Magma Wyrm (Gael Tunnel Boss)	49100	-1	2968	50	-1	7	4910	-1	-1
49110000	Great Wyrm Theodorix	49100	-1	3561	50	-1	7	4910	4910	4910
49110052	Great Wyrm Theodorix (Boss)	49100	-1	3561	50	-1	24	4910	4910	4910
49500000	Tibia Mariner	49500	-1	1918	50	-1	7	4950	4950	-1
49500010	Tibia Mariner (Limgrave)	49500	-1	1918	50	-1	7	4950	4950	-1
49500020	Tibia Mariner (Boss)	49500	-1	1918	50	-1	7	4950	4950	-1
49500032	Tibia Mariner (Boss)	49500	-1	1918	50	-1	33	4950	4950	-1
49500050	Tibia Mariner	49500	-1	1918	50	496000000	33	4950	4950	-1
49600000	Giant Skeleton Torso	49600	-1	1918	50	-1	7	4960	4950	-1
49600032	Giant Skeleton Torso	49600	-1	1918	50	496000100	33	4960	4950	-1
49600050	Giant Skeleton Torso	49600	-1	1918	50	-1	33	4960	4950	-1
49600100	Giant Skeleton Torso	49600	-1	1918	50	-1	7	4960	4950	-1
49600168	Giant Skeleton Torso	49600	-1	1918	50	-1	7	4960	4950	-1
49800000	Death Bird	49800	-1	2079	50	-1	7	4980	-1	-1
49800010	Death Bird (Limgrave)	49800	-1	2079	50	-1	7	4980	-1	-1
49800012	Death Bird (Weeping Peninsula)	49800	-1	2079	50	-1	7	4980	-1	-1
49800020	Death Bird (Liurnia)	49800	-1	2079	50	-1	7	4980	-1	-1
49800032	Death Bird	49800	-1	2079	50	-1	7	4980	-1	-1
49800033	Death Bird (Altus)	49800	-1	2079	50	-1	7	4980	-1	-1
49801000	Death Rite Bird	49800	-1	2447	50	-1	7	4980	-1	-1
49801020	Death Rite Bird	49800	-1	2447	50	-1	7	4980	-1	-1
49801040	Death Rite Bird	49800	-1	2447	50	-1	7	4980	-1	-1
49801050	Death Rite Bird	49800	-1	2447	50	-1	33	4980	-1	-1
49801052	Death Rite Bird	49800	-1	2447	50	-1	7	4980	-1	-1
50000000	Commander Gaius	50000	-1	2765	50	500000000	7	5000	-1	-1
50000001	Commander Gaius	50000	-1	2765	50	500000000	7	5000	-1	-1
50000092	Commander Gaius (Boss)	50000	-1	2765	50	-1	7	5000	-1	-1
50100000	Golden Hippopotamus	50100	-1	2957	50	501000000	7	5010	-1	-1
50100001	Golden Hippopotamus	50100	-1	2957	50	501000000	7	5010	-1	-1
50100098	Golden Hippopotamus (Boss)	50100	-1	2957	50	-1	7	5010	-1	-1
50110000	Golden Hippopotamus (Golden Wings)	50110	-1	1408	50	501100000	7	5010	5010	5010
50110084	Golden Hippopotamus (Charo's Hidden Grave)	50110	-1	1408	50	501100000	7	5010	5010	5010
50110090	Golden Hippopotamus (Golden Wings)	50110	-1	1408	50	501100000	7	5010	5010	5010
50110091	Golden Hippopotamus (Recluses' River)	50110	-1	1408	50	501100000	7	5010	5010	5010
50110094	Golden Hippopotamus (Rauh)	50110	-1	1408	50	501100000	7	5010	5010	5010
50200000	Putrescent Knight	50200	-1	1745	50	502000000	6	5020	-1	-1
50200001	Putrescent Knight	50200	-1	1745	50	502000000	6	5020	-1	-1
50200087	Putrescent Knight (Boss)	50200	-1	1745	50	-1	6	5020	-1	-1
50200100	Putrescent Knight	50200	-1	1745	50	502000100	6	5020	-1	-1
50200101	Putrescent Knight	50200	-1	1745	50	502000100	6	5020	-1	-1
50200187	Putrescent Knight	50200	-1	1745	50	-1	6	5020	-1	-1
50300000	Romina, Saint of the Bud	50300	-1	2540	50	503000000	6	5030	-1	-1
50300001	Romina, Saint of the Bud	50300	-1	2540	50	503000000	6	5030	-1	-1
50300094	Romina, Saint of the Bud (Boss)	50300	-1	2540	50	-1	6	5030	-1	-1
50400000	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400080	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400081	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400088	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400089	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400090	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400091	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400094	Curseblade	50400	-1	840	150	504000000	6	-1	-1	-1
50400100	Curseblade	50400	-1	840	150	504000100	6	-1	-1	-1
50400190	Curseblade Labirith (Boss)	50400	-1	840	150	-1	6	-1	-1	-1
50400194	Curseblade	50400	-1	840	150	504000100	6	-1	-1	-1
50400200	Curseblade	50400	-1	840	150	504000200	6	-1	-1	-1
50400300	Curseblade	50400	-1	840	150	504000100	6	-1	-1	-1
50400400	Curseblade	50400	-1	840	150	504000200	6	-1	-1	-1
50400494	Curseblade	50400	-1	840	150	504000200	6	-1	-1	-1
50400500	Curseblade	50400	-1	840	150	504000300	6	-1	-1	-1
50400600	Curseblade	50400	-1	840	150	504000200	6	-1	-1	-1
50400700	Curseblade	50400	-1	840	150	504000300	6	-1	-1	-1
50500000	Midra - Human	50500	-1	416	150	505000000	6	-1	-1	-1
50500001	Midra - Human	50500	-1	416	150	505000000	6	-1	-1	-1
50500086	Midra - Human	50500	-1	416	150	-1	6	-1	-1	-1
50510000	Midra, Lord of Frenzied Flame	50510	-1	3347	150	505100000	6	-1	-1	-1
50510001	Midra, Lord of Frenzied Flame	50510	-1	3347	150	505100000	6	-1	-1	-1
50510086	Midra, Lord of Frenzied Flame (Boss)	50510	-1	3347	150	-1	6	-1	-1	-1
50600000	Lamprey	50600	-1	159	50	506000000	6	-1	-1	-1
50600001	Lamprey	50600	-1	159	50	506000000	6	-1	-1	-1
50600083	Lamprey	50600	-1	159	50	506000000	6	-1	-1	-1
50600093	Lamprey	50600	-1	159	50	506000000	6	-1	-1	-1
50600100	Lamprey	50600	-1	148	50	506000100	6	-1	-1	-1
50600101	Lamprey	50600	-1	148	50	506000100	6	-1	-1	-1
50600193	Lamprey	50600	-1	148	50	506000100	6	-1	-1	-1
50600200	Lamprey	50600	-1	159	50	506000200	6	-1	-1	-1
50600201	Lamprey	50600	-1	159	50	506000200	6	-1	-1	-1
50600283	Lamprey	50600	-1	159	50	506000200	6	-1	-1	-1
50600293	Lamprey	50600	-1	159	50	506000200	6	-1	-1	-1
50600300	Lamprey	50600	-1	159	50	506000300	6	-1	-1	-1
50600301	Lamprey	50600	-1	159	50	506000300	6	-1	-1	-1
50600383	Lamprey	50600	-1	159	50	506000300	6	-1	-1	-1
50600393	Lamprey	50600	-1	159	50	506000300	6	-1	-1	-1
50600400	Lamprey	50600	-1	148	50	506000400	6	-1	-1	-1
50600493	Lamprey	50600	-1	148	50	506000400	6	-1	-1	-1
50600593	Lamprey	50600	-1	148	50	506000410	6	-1	-1	-1
50600683	Lamprey	50600	-1	159	50	506000310	6	-1	-1	-1
50600793	Lamprey	50600	-1	148	50	506000110	6	-1	-1	-1
50600883	Lamprey	50600	-1	159	50	506000010	6	-1	-1	-1
50610000	Lamprey (Large)	50610	-1	210	50	506100000	6	-1	5060	5060
50610001	Lamprey (Large)	50610	-1	210	50	506100000	6	-1	5060	5060
50610083	Lamprey (Large)	50610	-1	210	50	506100000	6	-1	5060	5060
50610093	Lamprey (Large)	50610	-1	210	50	506100000	6	-1	5060	5060
50610883	Lamprey (Large)	50610	-1	210	50	506100010	6	-1	5060	5060
50610893	Lamprey (Large)	50610	-1	210	50	506100010	6	-1	5060	5060
50700000	Death Knight	50700	-1	1120	150	507000000	6	-1	-1	-1
50700081	Death Knight (Fog Rift Catacombs Boss)	50700	-1	1120	150	-1	6	-1	-1	-1
50701000	Death Knight	50700	-1	1120	150	507000100	6	-1	-1	-1
50701090	Death Knight	50700	-1	1120	150	-1	6	-1	-1	-1
50701095	Death Knight (Scorpion River Catacombs Boss)	50700	-1	1120	150	-1	6	-1	-1	-1
50800000	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800001	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800080	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800081	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800087	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800090	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800094	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800095	Bloodfiend	50800	-1	346	50	508000000	51	-1	-1	-1
50800100	Bloodfiend	50800	-1	550	50	508000010	51	-1	-1	-1
50800101	Bloodfiend	50800	-1	550	50	508000010	51	-1	-1	-1
50800180	Bloodfiend	50800	-1	550	50	508000010	51	-1	-1	-1
50800190	Bloodfiend	50800	-1	550	50	508000010	51	-1	-1	-1
50800194	Bloodfiend	50800	-1	550	50	508000010	51	-1	-1	-1
50800200	Bloodfiend	50800	-1	224	50	508000020	51	-1	-1	-1
50800201	Bloodfiend	50800	-1	224	50	508000020	51	-1	-1	-1
50800290	Bloodfiend	50800	-1	224	50	508000020	51	-1	-1	-1
50800300	Bloodfiend	50800	-1	346	50	508000030	51	-1	-1	-1
